"","data_grid","variable","value","model","gridcell","lat","lon"
"2497",70,"mrro",NA,"LORA",393,80.5263137817383,57.5
"2498",70,"et",NA,"CLASS",393,80.5263137817383,57.5
"2499",70,"ef",NA,"CLASS",393,80.5263137817383,57.5
"2500",70,"fsr",NA,"GEWEX",393,80.5263137817383,57.5
"2501",70,"fsr",NA,"CERES",393,80.5263137817383,57.5
"2502",70,"rlns",NA,"GEWEX",393,80.5263137817383,57.5
"2503",70,"gpp",NA,"GBAF",393,80.5263137817383,57.5
"2504",70,"fsa",NA,"CERES",393,80.5263137817383,57.5
"2505",70,"gr",NA,"CLASS",393,80.5263137817383,57.5
"2506",70,"lai",NA,"MODIS",393,80.5263137817383,57.5
"2507",70,"rn",NA,"CLASS",393,80.5263137817383,57.5
"2508",70,"sh",NA,"GBAF",393,80.5263137817383,57.5
"2509",70,"et",NA,"GBAF",393,80.5263137817383,57.5
"2510",70,"albedo",NA,"CERES",393,80.5263137817383,57.5
"2511",70,"rn",NA,"GEWEX",393,80.5263137817383,57.5
"2512",70,"sh",NA,"FLUXCOM",393,80.5263137817383,57.5
"2513",70,"fire",NA,"GEWEX",393,80.5263137817383,57.5
"2514",70,"mrro",NA,"CLASS",393,80.5263137817383,57.5
"2515",70,"fire",NA,"CERES",393,80.5263137817383,57.5
"2516",70,"ef",NA,"WECANN",393,80.5263137817383,57.5
"2517",70,"sh",NA,"CLASS",393,80.5263137817383,57.5
"2518",70,"sh",NA,"WECANN",393,80.5263137817383,57.5
"2519",70,"ef",NA,"GBAF",393,80.5263137817383,57.5
"2520",70,"et",NA,"FLUXCOM",393,80.5263137817383,57.5
"2521",71,"sw",9.40859862730799,"WangMao",359,71.0526351928711,20
"2522",71,"fsr",11.0737534353255,"GEWEX",359,71.0526351928711,20
"2523",71,"gpp",0.121076950206518,"FLUXCOM",359,71.0526351928711,20
"2524",71,"ef",0.593896351980533,"FLUXCOM",359,71.0526351928711,20
"2525",71,"gpp",0.10759200579133,"GBAF",359,71.0526351928711,20
"2526",71,"et",-83.3506669688229,"GBAF",359,71.0526351928711,20
"2527",71,"gr",0,"CLASS",359,71.0526351928711,20
"2528",71,"albedo",0.122454147442291,"GEWEX",359,71.0526351928711,20
"2529",71,"sh",0,"WECANN",359,71.0526351928711,20
"2530",71,"sh",5.98770186922463,"FLUXCOM",359,71.0526351928711,20
"2531",71,"rn",36.2587968066258,"GEWEX",359,71.0526351928711,20
"2532",71,"rlns",-42.9416727999102,"GEWEX",359,71.0526351928711,20
"2533",71,"ef",0.5,"WECANN",359,71.0526351928711,20
"2534",71,"rn",14.9224593923908,"CERES",359,71.0526351928711,20
"2535",71,"mrro",0,"LORA",359,71.0526351928711,20
"2536",71,"sh",0,"CLASS",359,71.0526351928711,20
"2537",71,"fsa",69.8140249826407,"CERES",359,71.0526351928711,20
"2538",71,"rlns",-54.8915661462235,"CERES",359,71.0526351928711,20
"2539",71,"fsa",73.3203773325219,"GEWEX",359,71.0526351928711,20
"2540",71,"et",0,"CLASS",359,71.0526351928711,20
"2541",71,"sh",2.99862054424743,"GBAF",359,71.0526351928711,20
"2542",71,"fire",341.704494543067,"CERES",359,71.0526351928711,20
"2543",71,"et",110.504529393613,"FLUXCOM",359,71.0526351928711,20
"2544",71,"lai",0.214909644992384,"MODIS",359,71.0526351928711,20
"2545",71,"rn",0,"CLASS",359,71.0526351928711,20
"2546",71,"albedo",0.0969531652275218,"CERES",359,71.0526351928711,20
"2547",71,"fire",330.682055756962,"GEWEX",359,71.0526351928711,20
"2548",71,"ef",NA,"CLASS",359,71.0526351928711,20
"2549",71,"lai",0.180482556570263,"AVH15C1",359,71.0526351928711,20
"2550",71,"lai",0.289804910021285,"AVHRR",359,71.0526351928711,20
"2551",71,"gpp",0,"WECANN",359,71.0526351928711,20
"2552",71,"fsr",11.8918098617289,"CERES",359,71.0526351928711,20
"2553",71,"ef",0.577408386367462,"GBAF",359,71.0526351928711,20
"2554",71,"mrro",0,"CLASS",359,71.0526351928711,20
"2555",71,"et",0,"WECANN",359,71.0526351928711,20
"2556",71,"et",39.9969779600882,"DOLCE",359,71.0526351928711,20
"2557",72,"ef",0.349709835900358,"FLUXCOM",176,33.1578941345215,-10
"2558",72,"ef",0.5,"WECANN",176,33.1578941345215,-10
"2559",72,"gr",-0.0594341733833971,"CLASS",176,33.1578941345215,-10
"2560",72,"rn",132.569386694225,"CERES",176,33.1578941345215,-10
"2561",72,"fire",425.584236950925,"GEWEX",176,33.1578941345215,-10
"2562",72,"mrro",0.00157999815100284,"LORA",176,33.1578941345215,-10
"2563",72,"gpp",0.111553671106808,"FLUXCOM",176,33.1578941345215,-10
"2564",72,"sw",7.65366634064237,"WangMao",176,33.1578941345215,-10
"2565",72,"rlns",-83.638962725635,"GEWEX",176,33.1578941345215,-10
"2566",72,"et",155.633000150185,"GBAF",176,33.1578941345215,-10
"2567",72,"fsa",201.491332763254,"CERES",176,33.1578941345215,-10
"2568",72,"rlns",-68.9219444992553,"CERES",176,33.1578941345215,-10
"2569",72,"lai",0.262121208508809,"MODIS",176,33.1578941345215,-10
"2570",72,"lai",0.386688982223584,"AVHRR",176,33.1578941345215,-10
"2571",72,"ef",0.252159667106278,"CLASS",176,33.1578941345215,-10
"2572",72,"fsa",206.89321088399,"GEWEX",176,33.1578941345215,-10
"2573",72,"albedo",0.086868470190504,"GEWEX",176,33.1578941345215,-10
"2574",72,"rn",9.75070427271873,"CLASS",176,33.1578941345215,-10
"2575",72,"ef",0.346427194137691,"GBAF",176,33.1578941345215,-10
"2576",72,"et",0,"WECANN",176,33.1578941345215,-10
"2577",72,"et",190.359114327431,"FLUXCOM",176,33.1578941345215,-10
"2578",72,"lai",0.344388893818058,"AVH15C1",176,33.1578941345215,-10
"2579",72,"mrro",0.000936666066436723,"CLASS",176,33.1578941345215,-10
"2580",72,"albedo",0.0813188361243842,"CERES",176,33.1578941345215,-10
"2581",72,"et",81.1458987857666,"DOLCE",176,33.1578941345215,-10
"2582",72,"fsr",19.2371690157886,"GEWEX",176,33.1578941345215,-10
"2583",72,"sh",7.3364172036245,"CLASS",176,33.1578941345215,-10
"2584",72,"et",31.2045092808838,"CLASS",176,33.1578941345215,-10
"2585",72,"fsr",24.9930407862903,"CERES",176,33.1578941345215,-10
"2586",72,"fire",417.28736490328,"CERES",176,33.1578941345215,-10
"2587",72,"sh",0,"WECANN",176,33.1578941345215,-10
"2588",72,"rn",123.254248409184,"GEWEX",176,33.1578941345215,-10
"2589",72,"sh",23.2613120470689,"GBAF",176,33.1578941345215,-10
"2590",72,"gpp",0.186214674501195,"GBAF",176,33.1578941345215,-10
"2591",72,"gpp",0,"WECANN",176,33.1578941345215,-10
"2592",72,"sh",28.0570143217285,"FLUXCOM",176,33.1578941345215,-10
"2593",73,"et",362.971414533639,"WECANN",289,59.684211730957,87.5
"2594",73,"et",294.711109343248,"CLASS",289,59.684211730957,87.5
"2595",73,"fire",307.333445885784,"CERES",289,59.684211730957,87.5
"2596",73,"sh",24.3700561533346,"FLUXCOM",289,59.684211730957,87.5
"2597",73,"fsa",94.8940156975548,"GEWEX",289,59.684211730957,87.5
"2598",73,"sw",33.3117454342282,"WangMao",289,59.684211730957,87.5
"2599",73,"fsa",91.4455963340045,"CERES",289,59.684211730957,87.5
"2600",73,"lai",1.27653055565315,"AVHRR",289,59.684211730957,87.5
"2601",73,"lai",1.00359471513877,"AVH15C1",289,59.684211730957,87.5
"2602",73,"rn",58.6067630984975,"GEWEX",289,59.684211730957,87.5
"2603",73,"ef",0.761507841033015,"CLASS",289,59.684211730957,87.5
"2604",73,"rn",34.2734331013044,"CLASS",289,59.684211730957,87.5
"2605",73,"rlns",-42.7709951054821,"CERES",289,59.684211730957,87.5
"2606",73,"et",297.625805384735,"DOLCE",289,59.684211730957,87.5
"2607",73,"gr",3.62414566020578,"CLASS",289,59.684211730957,87.5
"2608",73,"rn",48.6746010538737,"CERES",289,59.684211730957,87.5
"2609",73,"fsr",20.9112086200351,"GEWEX",289,59.684211730957,87.5
"2610",73,"mrro",0.665510314965168,"CLASS",289,59.684211730957,87.5
"2611",73,"et",376.568660327268,"FLUXCOM",289,59.684211730957,87.5
"2612",73,"albedo",0.264849501867613,"CERES",289,59.684211730957,87.5
"2613",73,"lai",2.37667733222927,"MODIS",289,59.684211730957,87.5
"2614",73,"sh",20.2548090715646,"WECANN",289,59.684211730957,87.5
"2615",73,"gpp",0.69286076827091,"FLUXCOM",289,59.684211730957,87.5
"2616",73,"albedo",0.192342214475937,"GEWEX",289,59.684211730957,87.5
"2617",73,"ef",0.552814253310769,"FLUXCOM",289,59.684211730957,87.5
"2618",73,"ef",0.516297638867435,"GBAF",289,59.684211730957,87.5
"2619",73,"fsr",24.2122585769505,"CERES",289,59.684211730957,87.5
"2620",73,"gpp",0.887433643245767,"GBAF",289,59.684211730957,87.5
"2621",73,"gpp",0.642116299633116,"WECANN",289,59.684211730957,87.5
"2622",73,"mrro",0.779013428944754,"LORA",289,59.684211730957,87.5
"2623",73,"sh",25.8404463614156,"GBAF",289,59.684211730957,87.5
"2624",73,"rlns",-36.2872539279885,"GEWEX",289,59.684211730957,87.5
"2625",73,"et",347.065799287883,"GBAF",289,59.684211730957,87.5
"2626",73,"ef",0.586798526654741,"WECANN",289,59.684211730957,87.5
"2627",73,"sh",7.28621749670266,"CLASS",289,59.684211730957,87.5
"2628",73,"fire",305.387541628392,"GEWEX",289,59.684211730957,87.5
"2629",74,"lai",0.415096426393965,"AVH15C1",353,69.1578979492188,-165
"2630",74,"lai",0.537046524865731,"MODIS",353,69.1578979492188,-165
"2631",74,"et",253.079751448397,"FLUXCOM",353,69.1578979492188,-165
"2632",74,"et",186.660015696697,"WECANN",353,69.1578979492188,-165
"2633",74,"ef",0.47753522450275,"FLUXCOM",353,69.1578979492188,-165
"2634",74,"ef",0.542677698653675,"GBAF",353,69.1578979492188,-165
"2635",74,"sh",12.9985635246384,"GBAF",353,69.1578979492188,-165
"2636",74,"et",195.175333008538,"GBAF",353,69.1578979492188,-165
"2637",74,"gpp",0.296943181104758,"GBAF",353,69.1578979492188,-165
"2638",74,"et",132.147560949469,"DOLCE",353,69.1578979492188,-165
"2639",74,"rlns",-38.5112230925074,"GEWEX",353,69.1578979492188,-165
"2640",74,"et",49.0425800741601,"CLASS",353,69.1578979492188,-165
"2641",74,"gpp",0.0851738030895918,"FLUXCOM",353,69.1578979492188,-165
"2642",74,"mrro",0.218766772830775,"CLASS",353,69.1578979492188,-165
"2643",74,"fire",286.78255024624,"GEWEX",353,69.1578979492188,-165
"2644",74,"fire",291.174948291517,"CERES",353,69.1578979492188,-165
"2645",74,"sh",21.9476742825338,"FLUXCOM",353,69.1578979492188,-165
"2646",74,"rlns",-49.7146689205083,"CERES",353,69.1578979492188,-165
"2647",74,"sh",0.193230099243933,"CLASS",353,69.1578979492188,-165
"2648",74,"ef",0.509997093811771,"WECANN",353,69.1578979492188,-165
"2649",74,"albedo",0.256033058974841,"GEWEX",353,69.1578979492188,-165
"2650",74,"mrro",0.748049641443485,"LORA",353,69.1578979492188,-165
"2651",74,"ef",NA,"CLASS",353,69.1578979492188,-165
"2652",74,"sw",26.6084580075234,"WangMao",353,69.1578979492188,-165
"2653",74,"rn",36.4733920092996,"GEWEX",353,69.1578979492188,-165
"2654",74,"gpp",0.35312652448465,"WECANN",353,69.1578979492188,-165
"2655",74,"gr",0.256756212785627,"CLASS",353,69.1578979492188,-165
"2656",74,"fsr",37.5113050305708,"CERES",353,69.1578979492188,-165
"2657",74,"sh",14.2363112735003,"WECANN",353,69.1578979492188,-165
"2658",74,"fsr",26.7605022166134,"GEWEX",353,69.1578979492188,-165
"2659",74,"lai",0.449968223416429,"AVHRR",353,69.1578979492188,-165
"2660",74,"rn",15.38347147345,"CERES",353,69.1578979492188,-165
"2661",74,"fsa",65.0981395770236,"CERES",353,69.1578979492188,-165
"2662",74,"rn",4.33781136455601,"CLASS",353,69.1578979492188,-165
"2663",74,"albedo",0.420770421546616,"CERES",353,69.1578979492188,-165
"2664",74,"fsa",72.5238362659058,"GEWEX",353,69.1578979492188,-165
"2665",75,"ef",0.0604891927215006,"CLASS",143,21.7894744873047,-2.5
"2666",75,"sh",55.8408618566435,"CLASS",143,21.7894744873047,-2.5
"2667",75,"et",0,"FLUXCOM",143,21.7894744873047,-2.5
"2668",75,"albedo",0.347631256406166,"GEWEX",143,21.7894744873047,-2.5
"2669",75,"sw",6.21553995577726,"WangMao",143,21.7894744873047,-2.5
"2670",75,"sh",0,"GBAF",143,21.7894744873047,-2.5
"2671",75,"fire",479.262933964559,"CERES",143,21.7894744873047,-2.5
"2672",75,"lai",0,"MODIS",143,21.7894744873047,-2.5
"2673",75,"rlns",-128.812356355571,"GEWEX",143,21.7894744873047,-2.5
"2674",75,"fire",500.640699607814,"GEWEX",143,21.7894744873047,-2.5
"2675",75,"sh",48.7393770620886,"WECANN",143,21.7894744873047,-2.5
"2676",75,"lai",0.0900805586184004,"AVH15C1",143,21.7894744873047,-2.5
"2677",75,"fsr",94.870272599364,"CERES",143,21.7894744873047,-2.5
"2678",75,"rn",53.1692094592787,"CERES",143,21.7894744873047,-2.5
"2679",75,"et",39.1562399879791,"DOLCE",143,21.7894744873047,-2.5
"2680",75,"mrro",0.000577001682041351,"LORA",143,21.7894744873047,-2.5
"2681",75,"fsa",161.693613924523,"CERES",143,21.7894744873047,-2.5
"2682",75,"et",19.2962277105426,"WECANN",143,21.7894744873047,-2.5
"2683",75,"et",0,"GBAF",143,21.7894744873047,-2.5
"2684",75,"gr",-0.505966754045685,"CLASS",143,21.7894744873047,-2.5
"2685",75,"rlns",-108.524404913915,"CERES",143,21.7894744873047,-2.5
"2686",75,"gpp",0,"FLUXCOM",143,21.7894744873047,-2.5
"2687",75,"et",44.8928635874481,"CLASS",143,21.7894744873047,-2.5
"2688",75,"ef",0.0301885961686576,"WECANN",143,21.7894744873047,-2.5
"2689",75,"ef",NA,"GBAF",143,21.7894744873047,-2.5
"2690",75,"gpp",0.10385391112247,"WECANN",143,21.7894744873047,-2.5
"2691",75,"gpp",0,"GBAF",143,21.7894744873047,-2.5
"2692",75,"lai",0,"AVHRR",143,21.7894744873047,-2.5
"2693",75,"ef",NA,"FLUXCOM",143,21.7894744873047,-2.5
"2694",75,"sh",0,"FLUXCOM",143,21.7894744873047,-2.5
"2695",75,"fsa",162.840292354915,"GEWEX",143,21.7894744873047,-2.5
"2696",75,"mrro",0.000456248444462642,"CLASS",143,21.7894744873047,-2.5
"2697",75,"rn",58.8937533877647,"CLASS",143,21.7894744873047,-2.5
"2698",75,"rn",34.0279353144398,"GEWEX",143,21.7894744873047,-2.5
"2699",75,"fsr",89.1137624986204,"GEWEX",143,21.7894744873047,-2.5
"2700",75,"albedo",0.352499161392586,"CERES",143,21.7894744873047,-2.5
"2701",76,"fsr",37.0453853468618,"CERES",362,71.0526351928711,105
"2702",76,"lai",0.279291475564297,"AVH15C1",362,71.0526351928711,105
"2703",76,"rn",17.439486396058,"CERES",362,71.0526351928711,105
"2704",76,"ef",0.548905953538289,"GBAF",362,71.0526351928711,105
"2705",76,"rlns",-41.2733206822643,"CERES",362,71.0526351928711,105
"2706",76,"gpp",0.239922511361228,"GBAF",362,71.0526351928711,105
"2707",76,"sh",12.4250110725261,"WECANN",362,71.0526351928711,105
"2708",76,"rlns",-28.5905950237954,"GEWEX",362,71.0526351928711,105
"2709",76,"et",193.197000031964,"GBAF",362,71.0526351928711,105
"2710",76,"sh",12.6237114884255,"GBAF",362,71.0526351928711,105
"2711",76,"ef",0.437674530734375,"FLUXCOM",362,71.0526351928711,105
"2712",76,"fire",268.1264903276,"CERES",362,71.0526351928711,105
"2713",76,"sh",19.7371549661064,"FLUXCOM",362,71.0526351928711,105
"2714",76,"lai",0.407898313301067,"MODIS",362,71.0526351928711,105
"2715",76,"fsr",32.2604885898445,"GEWEX",362,71.0526351928711,105
"2716",76,"et",106.538978137361,"CLASS",362,71.0526351928711,105
"2717",76,"et",193.766300504852,"FLUXCOM",362,71.0526351928711,105
"2718",76,"mrro",1.02389567959172,"LORA",362,71.0526351928711,105
"2719",76,"gpp",0.11508836353253,"FLUXCOM",362,71.0526351928711,105
"2720",76,"ef",0.513250218915799,"WECANN",362,71.0526351928711,105
"2721",76,"mrro",0.632836991292579,"CLASS",362,71.0526351928711,105
"2722",76,"et",165.109483136746,"WECANN",362,71.0526351928711,105
"2723",76,"et",143.803115233875,"DOLCE",362,71.0526351928711,105
"2724",76,"rn",31.1121848223961,"GEWEX",362,71.0526351928711,105
"2725",76,"fire",261.629432045575,"GEWEX",362,71.0526351928711,105
"2726",76,"ef",NA,"CLASS",362,71.0526351928711,105
"2727",76,"gpp",0.33740531759504,"WECANN",362,71.0526351928711,105
"2728",76,"sw",27.2689914773415,"WangMao",362,71.0526351928711,105
"2729",76,"gr",4.90287765552799,"CLASS",362,71.0526351928711,105
"2730",76,"lai",0.251961707025596,"AVHRR",362,71.0526351928711,105
"2731",76,"sh",-1.71738582539058,"CLASS",362,71.0526351928711,105
"2732",76,"albedo",0.276970842193523,"GEWEX",362,71.0526351928711,105
"2733",76,"fsa",57.3239951582219,"GEWEX",362,71.0526351928711,105
"2734",76,"albedo",0.386166719660911,"CERES",362,71.0526351928711,105
"2735",76,"fsa",58.7128067066508,"CERES",362,71.0526351928711,105
"2736",76,"rn",11.6313138671134,"CLASS",362,71.0526351928711,105
"2737",77,"rn",95.2198617781316,"GEWEX",48,-18,145
"2738",77,"et",644.930393258651,"WECANN",48,-18,145
"2739",77,"sh",63.6622417451403,"GBAF",48,-18,145
"2740",77,"fsa",196.876731568312,"GEWEX",48,-18,145
"2741",77,"mrro",0.460008321864292,"CLASS",48,-18,145
"2742",77,"rlns",-78.1990643923685,"CERES",48,-18,145
"2743",77,"et",597.869112175835,"FLUXCOM",48,-18,145
"2744",77,"et",569.555388972473,"GBAF",48,-18,145
"2745",77,"fsr",37.8805448887446,"CERES",48,-18,145
"2746",77,"gr",-0.140817182347025,"CLASS",48,-18,145
"2747",77,"fire",452.868051846996,"CERES",48,-18,145
"2748",77,"ef",0.453276914915668,"CLASS",48,-18,145
"2749",77,"fsr",44.5774834726257,"GEWEX",48,-18,145
"2750",77,"rlns",-101.656870214423,"GEWEX",48,-18,145
"2751",77,"et",664.050348608562,"CLASS",48,-18,145
"2752",77,"gpp",0.764289718729202,"FLUXCOM",48,-18,145
"2753",77,"fire",472.611028482949,"GEWEX",48,-18,145
"2754",77,"fsa",210.926147044282,"CERES",48,-18,145
"2755",77,"lai",0.959259247223231,"AVH15C1",48,-18,145
"2756",77,"ef",0.451137216839841,"WECANN",48,-18,145
"2757",77,"rn",115.755479057347,"CLASS",48,-18,145
"2758",77,"sh",63.2540502815885,"CLASS",48,-18,145
"2759",77,"lai",1.01813043312168,"AVHRR",48,-18,145
"2760",77,"sw",18.3223641890488,"WangMao",48,-18,145
"2761",77,"et",549.055022683594,"DOLCE",48,-18,145
"2762",77,"ef",0.395281845824115,"FLUXCOM",48,-18,145
"2763",77,"lai",1.10944134998539,"MODIS",48,-18,145
"2764",77,"mrro",0.380611550895188,"LORA",48,-18,145
"2765",77,"albedo",0.182190440970892,"GEWEX",48,-18,145
"2766",77,"rn",132.727082963592,"CERES",48,-18,145
"2767",77,"ef",0.414587075030327,"GBAF",48,-18,145
"2768",77,"sh",61.9122731797656,"WECANN",48,-18,145
"2769",77,"albedo",0.149334143779049,"CERES",48,-18,145
"2770",77,"gpp",0.703105865933296,"GBAF",48,-18,145
"2771",77,"sh",72.5071323713272,"FLUXCOM",48,-18,145
"2772",77,"gpp",0.866105404612278,"WECANN",48,-18,145
"2773",78,"gpp",0,"FLUXCOM",377,74.8421020507812,145
"2774",78,"ef",NA,"FLUXCOM",377,74.8421020507812,145
"2775",78,"sh",0,"FLUXCOM",377,74.8421020507812,145
"2776",78,"lai",0.0161094344442361,"AVH15C1",377,74.8421020507812,145
"2777",78,"sw",0,"WangMao",377,74.8421020507812,145
"2778",78,"fsa",40.9070031094615,"CERES",377,74.8421020507812,145
"2779",78,"rn",2.28831518248118,"CERES",377,74.8421020507812,145
"2780",78,"rlns",-29.0330101963084,"GEWEX",377,74.8421020507812,145
"2781",78,"lai",0.0125517506355383,"AVHRR",377,74.8421020507812,145
"2782",78,"gr",0,"CLASS",377,74.8421020507812,145
"2783",78,"albedo",0.445110578594142,"CERES",377,74.8421020507812,145
"2784",78,"albedo",0.26657439639171,"GEWEX",377,74.8421020507812,145
"2785",78,"et",0,"WECANN",377,74.8421020507812,145
"2786",78,"gpp",0,"WECANN",377,74.8421020507812,145
"2787",78,"rn",0,"CLASS",377,74.8421020507812,145
"2788",78,"ef",NA,"CLASS",377,74.8421020507812,145
"2789",78,"et",0,"FLUXCOM",377,74.8421020507812,145
"2790",78,"fsa",48.8832206499685,"GEWEX",377,74.8421020507812,145
"2791",78,"mrro",0,"CLASS",377,74.8421020507812,145
"2792",78,"sh",0,"WECANN",377,74.8421020507812,145
"2793",78,"fire",269.862174124104,"CERES",377,74.8421020507812,145
"2794",78,"et",0,"CLASS",377,74.8421020507812,145
"2795",78,"fire",262.738394159465,"GEWEX",377,74.8421020507812,145
"2796",78,"fsr",34.1860821422613,"GEWEX",377,74.8421020507812,145
"2797",78,"lai",0,"MODIS",377,74.8421020507812,145
"2798",78,"et",2.17440000144625,"GBAF",377,74.8421020507812,145
"2799",78,"mrro",0,"LORA",377,74.8421020507812,145
"2800",78,"sh",0,"CLASS",377,74.8421020507812,145
"2801",78,"fsr",53.6404328854439,"CERES",377,74.8421020507812,145
"2802",78,"sh",0.195649420293771,"GBAF",377,74.8421020507812,145
"2803",78,"rlns",-38.618688762508,"CERES",377,74.8421020507812,145
"2804",78,"gpp",0.0026714001283068,"GBAF",377,74.8421020507812,145
"2805",78,"et",0,"DOLCE",377,74.8421020507812,145
"2806",78,"rn",24.9178693342281,"GEWEX",377,74.8421020507812,145
"2807",78,"ef",0.5,"WECANN",377,74.8421020507812,145
"2808",78,"ef",NA,"GBAF",377,74.8421020507812,145
"2809",79,"et",1093.36230621362,"FLUXCOM",129,16.1052627563477,100
"2810",79,"et",1023.06069120616,"WECANN",129,16.1052627563477,100
"2811",79,"lai",2.81606302223521,"AVHRR",129,16.1052627563477,100
"2812",79,"gpp",1.99585986399849,"FLUXCOM",129,16.1052627563477,100
"2813",79,"ef",0.78110172713794,"CLASS",129,16.1052627563477,100
"2814",79,"rn",97.6341364082789,"GEWEX",129,16.1052627563477,100
"2815",79,"et",977.15901242897,"CLASS",129,16.1052627563477,100
"2816",79,"mrro",1.49798255564387,"LORA",129,16.1052627563477,100
"2817",79,"fsa",155.416793932632,"GEWEX",129,16.1052627563477,100
"2818",79,"rn",130.003794734589,"CERES",129,16.1052627563477,100
"2819",79,"fire",456.515718054924,"GEWEX",129,16.1052627563477,100
"2820",79,"sh",34.8764420342894,"GBAF",129,16.1052627563477,100
"2821",79,"ef",0.689767312769528,"WECANN",129,16.1052627563477,100
"2822",79,"fsr",27.1262585629502,"CERES",129,16.1052627563477,100
"2823",79,"albedo",0.133427491697683,"CERES",129,16.1052627563477,100
"2824",79,"lai",1.92133566924087,"AVH15C1",129,16.1052627563477,100
"2825",79,"rlns",-44.625169239619,"CERES",129,16.1052627563477,100
"2826",79,"rn",98.3655107086391,"CLASS",129,16.1052627563477,100
"2827",79,"et",1076.81170060657,"GBAF",129,16.1052627563477,100
"2828",79,"sw",28.4846607817253,"WangMao",129,16.1052627563477,100
"2829",79,"sh",21.6742483686699,"CLASS",129,16.1052627563477,100
"2830",79,"et",1003.86292769253,"DOLCE",129,16.1052627563477,100
"2831",79,"albedo",0.189427755383868,"GEWEX",129,16.1052627563477,100
"2832",79,"sh",36.4250966735287,"WECANN",129,16.1052627563477,100
"2833",79,"gr",-0.772510212936936,"CLASS",129,16.1052627563477,100
"2834",79,"fsa",174.628964172363,"CERES",129,16.1052627563477,100
"2835",79,"fsr",35.775086716604,"GEWEX",129,16.1052627563477,100
"2836",79,"fire",447.319882100144,"CERES",129,16.1052627563477,100
"2837",79,"sh",37.4578259401742,"FLUXCOM",129,16.1052627563477,100
"2838",79,"lai",3.18132689605021,"MODIS",129,16.1052627563477,100
"2839",79,"ef",0.697977819344176,"FLUXCOM",129,16.1052627563477,100
"2840",79,"gpp",2.07172449559749,"GBAF",129,16.1052627563477,100
"2841",79,"mrro",1.28244094107974,"CLASS",129,16.1052627563477,100
"2842",79,"rlns",-57.7826603663893,"GEWEX",129,16.1052627563477,100
"2843",79,"ef",0.710148345891191,"GBAF",129,16.1052627563477,100
"2844",79,"gpp",1.88082175559063,"WECANN",129,16.1052627563477,100
"2845",80,"rlns",-84.4543350001412,"CERES",13,-33.1578941345215,120
"2846",80,"lai",0.586510036492184,"AVH15C1",13,-33.1578941345215,120
"2847",80,"fsr",38.5089121721288,"CERES",13,-33.1578941345215,120
"2848",80,"rn",97.8574518379664,"CERES",13,-33.1578941345215,120
"2849",80,"et",410.875506947703,"FLUXCOM",13,-33.1578941345215,120
"2850",80,"albedo",0.168874609470367,"GEWEX",13,-33.1578941345215,120
"2851",80,"sw",16.1311623029003,"WangMao",13,-33.1578941345215,120
"2852",80,"ef",0.383493199534872,"GBAF",13,-33.1578941345215,120
"2853",80,"fsa",168.424079029503,"GEWEX",13,-33.1578941345215,120
"2854",80,"lai",0.723244989815039,"AVHRR",13,-33.1578941345215,120
"2855",80,"gpp",0.184138068575482,"FLUXCOM",13,-33.1578941345215,120
"2856",80,"ef",0.354147347530959,"WECANN",13,-33.1578941345215,120
"2857",80,"fire",418.092718567793,"GEWEX",13,-33.1578941345215,120
"2858",80,"sh",47.5664752019323,"GBAF",13,-33.1578941345215,120
"2859",80,"ef",0.378402403905088,"FLUXCOM",13,-33.1578941345215,120
"2860",80,"albedo",0.169830939971013,"CERES",13,-33.1578941345215,120
"2861",80,"sh",53.8376111363963,"FLUXCOM",13,-33.1578941345215,120
"2862",80,"gpp",0.586201433429392,"WECANN",13,-33.1578941345215,120
"2863",80,"et",371.114277585755,"GBAF",13,-33.1578941345215,120
"2864",80,"rn",77.6604382153806,"CLASS",13,-33.1578941345215,120
"2865",80,"et",411.359906454954,"WECANN",13,-33.1578941345215,120
"2866",80,"et",271.943825711243,"DOLCE",13,-33.1578941345215,120
"2867",80,"mrro",0.00450367638601711,"CLASS",13,-33.1578941345215,120
"2868",80,"ef",0.291203613189797,"CLASS",13,-33.1578941345215,120
"2869",80,"lai",0.612941262216691,"MODIS",13,-33.1578941345215,120
"2870",80,"et",283.768288522213,"CLASS",13,-33.1578941345215,120
"2871",80,"rlns",-88.3132505559123,"GEWEX",13,-33.1578941345215,120
"2872",80,"gpp",0.369881462675004,"GBAF",13,-33.1578941345215,120
"2873",80,"sh",55.2331728940322,"CLASS",13,-33.1578941345215,120
"2874",80,"sh",59.4764759786007,"WECANN",13,-33.1578941345215,120
"2875",80,"fsa",182.311786994179,"CERES",13,-33.1578941345215,120
"2876",80,"fsr",36.379776768561,"GEWEX",13,-33.1578941345215,120
"2877",80,"gr",-0.0683182299888677,"CLASS",13,-33.1578941345215,120
"2878",80,"fire",410.534846719077,"CERES",13,-33.1578941345215,120
"2879",80,"rn",80.1108282746306,"GEWEX",13,-33.1578941345215,120
"2880",80,"mrro",0.00522575871753766,"LORA",13,-33.1578941345215,120
"2881",81,"rlns",NA,"GEWEX",320,63.4736824035645,-80
"2882",81,"ef",NA,"CLASS",320,63.4736824035645,-80
"2883",81,"lai",NA,"AVH15C1",320,63.4736824035645,-80
"2884",81,"et",NA,"WECANN",320,63.4736824035645,-80
"2885",81,"mrro",NA,"CLASS",320,63.4736824035645,-80
"2886",81,"et",NA,"DOLCE",320,63.4736824035645,-80
